case_id,tADS,PL,v0,t_press,t_depress,capacity_factor,affinity_factor_co2,mtc_factor,dax_factor,deactivation_index,pred_CO2_purity,pred_CO2_recovery,pred_CO2_purity_std,pred_CO2_recovery_std,cycle_time_s,n_CO2_feed_calc,n_N2_feed_calc,n_CO2_product_calc,n_N2_product_calc,co2_product_kg_per_cycle,annual_capture_t_per_bed,vacuum_energy_kwh_per_cycle,blower_energy_kwh_per_cycle,compression_energy_kwh_per_cycle,specific_energy_kwh_per_tco2,energy_cost_per_tco2,capex_proxy_cost_per_tco2,fixed_om_cost_per_tco2,adsorbent_cost_per_tco2,unrecovered_cost_per_tco2,purity_penalty_per_tco2,recovery_penalty_per_tco2,uncertainty_penalty_per_tco2,domain_penalty_per_tco2,total_cost_per_tco2,co2_mol_frac,h2o_ppmv,sox_ppmv,nox_ppmv,dust_mg_Nm3
1,180.0,0.35,0.032,20.369712502211453,75.0,0.9179341034814047,0.9481191832082901,0.979010657337939,1.0201957370648242,0.25185079726885423,0.43163702,0.65149856,0.0,0.0,437.3697125022114,0.18636228239041422,0.8489700643222896,0.12141475789576656,0.15987426263681134,0.005343463494992686,0.35185735147358027,0.00037705798613002,3.287562466685632e-06,0.0022916996912312744,500.0586683771548,55006.45352148703,5684.121680629922,1136.8243361259842,1540.1833353488983,26746.140922343442,43872.77,15438.239,0.0,93.18570904030359,149517.91829403807,0.18,10.0,0.2,3.0,0.02
1,180.0,0.35,0.032,20.42252782625633,75.0,0.9179341034814047,0.9481191832082901,0.979010657337939,1.0201957370648242,0.25185079726885423,0.43163666,0.65149575,0.0,0.0,437.4225278262563,0.18636228239041422,0.8489700643222896,0.12141423581705742,0.15987380824169772,0.005343440518308697,0.3518133546802963,0.000377056677201387,3.287562466685632e-06,0.0022916917357669836,500.05908483113564,55006.49933142492,5684.832520975397,1136.9665041950793,1540.3759463652889,26746.47092916607,43872.84,15438.588,0.0,93.18570904030359,149519.75867554205,0.18,10.0,0.2,3.0,0.02
1,180.0,0.3443099075875258,0.032,20.16163303361004,75.0,0.9179341034814047,0.9481191832082901,0.979010657337939,1.0201957370648242,0.25185079726885423,0.43068832,0.6530587,0.0,0.0,437.16163303361003,0.18636228239041422,0.8489700643222896,0.12170551130453051,0.16087821619265977,0.005356259552512388,0.3528678261216416,0.00038539254526497014,3.287562466685632e-06,0.002302247843965496,502.3893867194981,55262.83253914479,5667.844592072711,1133.5689184145422,1535.7728561311071,26562.79505868065,44050.684,15244.997,0.0,61.38773047294225,149519.88235897926,0.18,10.0,0.2,3.0,0.02
1,180.0,0.3474871319251283,0.032,20.86802783420181,75.0,0.9179341034814047,0.9481191832082901,0.979010657337939,1.0201957370648242,0.25185079726885423,0.43121067,0.65216357,0.0,0.0,437.8680278342018,0.18636228239041422,0.8489700643222896,0.12153869049487179,0.16031587259418636,0.005348917768679308,0.3518156657838797,0.0003807064798697798,3.287562466685632e-06,0.0022963072429217387,501.0922585037221,55120.148435409435,5684.795176882771,1136.959035376554,1540.3658275197806,26667.883137295117,43952.684,15355.722,0.0,61.38773047294225,149519.94461639412,0.18,10.0,0.2,3.0,0.02
1,180.0,0.35,0.032,20.483671656007814,75.0,0.9179341034814047,0.9481191832082901,0.979010657337939,1.0201957370648242,0.25185079726885423,0.4316362,0.65149254,0.0,0.0,437.4836716560078,0.18636228239041422,0.8489700643222896,0.12141363598194478,0.1598733181054032,0.00534341411956539,0.3517624464953443,0.0003770552161332553,3.287562466685632e-06,0.002291682855622524,500.059620016836,55006.558201851956,5685.655248097868,1137.1310496195736,1540.598874492934,26746.850089444586,43872.92,15438.987,0.0,93.18570904030359,149521.8883522347,0.18,10.0,0.2,3.0,0.02
1,180.0,0.35,0.032,20.49970988271384,75.0,0.9179341034814047,0.9481191832082901,0.979010657337939,1.0201957370648242,0.25185079726885423,0.4316361,0.6514917,0.0,0.0,437.49970988271383,0.18636228239041422,0.8489700643222896,0.1214134804691378,0.15987319101721725,0.0053434072754467545,0.35174910075739674,0.0003770548373166165,3.287562466685632e-06,0.0022916805532340163,500.05975874146975,55006.573461561675,5685.870967952838,1137.1741935905677,1540.6573264657097,26746.94839086909,43872.945,15439.09,0.0,93.18570904030359,149522.44520573018,0.18,10.0,0.2,3.0,0.02
1,180.0,0.3464633854739905,0.032,20.724682335985662,75.0,0.9179341034814047,0.9481191832082901,0.979010657337939,1.0201957370648242,0.25185079726885423,0.4310401,0.65244806,0.0,0.0,437.7246823359857,0.18636228239041422,0.8489700643222896,0.12159170925399425,0.16049737466132366,0.005351251124268287,0.352084400533373,0.0003822091774644454,3.287562466685632e-06,0.0022982179158093944,501.51162661189596,55166.27892730856,5680.456154746414,1136.0912309492828,1539.1901156047982,26634.45293014181,43984.67,15320.488,0.0,61.38773047294225,149523.0172454738,0.18,10.0,0.2,3.0,0.02
1,180.0,0.349687887926199,0.032,20.0,75.0,0.9179341034814047,0.9481191832082901,0.979010657337939,1.0201957370648242,0.25185079726885423,0.43158987,0.6516239,0.0,0.0,437.0,0.18636228239041422,0.8489700643222896,0.12143811814098644,0.15993577345955487,0.005344491579384813,0.3522227860098001,0.0003775287556786628,3.287562466685632e-06,0.002292391147299762,500.1799377430799,55019.79315173879,5678.22434958638,1135.644869917276,1538.5853802897639,26731.377776314243,43881.605,15422.668,0.0,115.16846927688255,149523.06743462334,0.18,10.0,0.2,3.0,0.02
1,180.0,0.3496798004700105,0.032,20.0,75.0,0.9179341034814047,0.9481191832082901,0.979010657337939,1.0201957370648242,0.25185079726885423,0.4315886,0.651626,0.0,0.0,437.0,0.18636228239041422,0.8489700643222896,0.1214385069230039,0.15993711258114743,0.005344508689681402,0.352223913644907,0.00037754033000169664,3.287562466685632e-06,0.0022924052247641513,500.18313608390656,55020.144969229725,5678.206170908347,1135.6412341816695,1538.5804545512703,26731.13212293288,43881.844,15422.409,0.0,115.16846927688255,149523.1263507683,0.18,10.0,0.2,3.0,0.02
1,180.0,0.34940193208170606,0.032,20.0,75.0,0.9179341034814047,0.9481191832082901,0.979010657337939,1.0201957370648242,0.25185079726885423,0.4315443,0.6516994,0.0,0.0,437.0,0.18636228239041422,0.8489700643222896,0.12145219205001812,0.15998401497228165,0.005345110972121298,0.3522636064006714,0.00037793986792624947,3.287562466685632e-06,0.0022928988394682382,500.2938730007135,55032.32603007849,5677.566355592129,1135.5132711184258,1538.4070886483025,26722.486125925145,43890.14,15413.291,0.0,115.16846927688255,149524.89898126438,0.18,10.0,0.2,3.0,0.02
