,sample_id,tADS,PL,v0,t_press,t_depress,h2o_ppmv,sox_ppmv,nox_ppmv,dust_mg_Nm3,co2_mol_frac,n2_mol_frac_effective,capacity_factor,affinity_factor_co2,mtc_factor,dax_factor,deactivation_index,CO2_purity,CO2_recovery,n_CO2_feed,n_N2_feed,n_CO2_product,n_N2_product,n_CO2_dynamic_product,n_N2_dynamic_product,n_CO2_available,bed_y_CO2_before_blowdown,bed_y_N2_before_blowdown,n_CO2_void_tail,n_N2_void_tail,valid_physics,status_detail,n_cycles,status
91,92,150.75718119911863,0.2207012504658816,0.0150917267782671,41.43260603304616,36.78381712990925,27.128368272135617,0.8187700011887818,9.90558372202267,0.082037715575269,0.1985054524559519,0.8014870332879066,0.8441510775917229,0.9007615211530072,0.9491498408503992,1.0639582401663528,0.5159437201564511,0.2318071487729474,0.659313513069149,0.081182630975322,0.327771163428761,0.0535248056285358,0.1773775022246306,7.260884904780511,0.1809846362565373,7.297129860862368,0.4143558744722703,0.5856441255277296,0.0362449560818574,0.05122805519865,True,ok,10,ok
92,93,132.26635647999595,0.1724222435082174,0.0118297599159206,37.65593243706213,57.77321814861072,35.57789108671342,0.9048452593252286,9.092634033225176,0.0761822394886321,0.2020211720218294,0.7979696203687909,0.8382048832825193,0.8955464251115424,0.9464534286108052,1.0602665174294423,0.5377177047341213,0.2011806085912027,0.6674485477701008,0.0568197476146403,0.2244238342583456,0.0379242580300553,0.1505842582510397,14.4431371649004,0.148503491234076,14.624603099416262,0.7881317980259014,0.2118682019740986,0.1814659345158634,0.0487822739315004,True,ok,10,ok
93,94,125.27630676724246,0.1944958011629662,0.0229857939182498,67.40133583669248,46.38542158964439,15.709687827862528,0.3951624898927105,9.233548158658298,0.0688030833784398,0.2004121451552574,0.7995827765932743,0.8780242793226749,0.9259099051222468,0.964546330471142,1.0555301417475242,0.3995694236065497,0.2344077700002856,0.6893028554823486,0.1037339202371167,0.4138559279497312,0.0715040874298227,0.2335373684474104,0.6357705618428646,0.2480132597322439,0.6433427920208302,0.1299780010147932,0.8700219989852067,0.0075722301779656,0.0506855528225885,True,ok,10,ok
94,95,86.73050766305566,0.3110251014590446,0.0188986211566623,31.543951000068667,62.15078164402247,75.83556938717616,0.6164362246130024,5.189020329607425,0.014671655665648,0.1878990301754479,0.8120856283024576,0.8587450100728622,0.9071431571665288,0.9588696336840083,1.0263877706490845,0.4809534377323194,0.1872131724544839,0.6405332709918703,0.0553629601932753,0.2392550602015926,0.0354618179843913,0.1539576417654988,8.846396995170878,0.1468696834077229,9.04222198559274,0.7871202741114739,0.2128797258885261,0.1958249904218642,0.0529616269002694,True,ok,10,ok
95,96,124.55174193616088,0.1649026063436865,0.0137999391999285,52.45854857596996,27.213631139388355,22.56296006659283,0.3345689132376566,6.862908509687102,0.0561873436653919,0.167878319032672,0.8321166846864171,0.8829153302852202,0.9288414323235352,0.9660917846102278,1.0458564780724091,0.3865305680415235,0.1813554783915869,0.6651452404722965,0.0518670819402253,0.2570801284680561,0.0344991426897275,0.1557302509613215,15.430529038506094,0.1547248561249849,15.61519951392911,0.7843982972463087,0.2156017027536912,0.184670475423015,0.0507589946195833,True,ok,10,ok
96,97,112.81084330322018,0.2386706224714766,0.0150461485449471,42.49838205467877,66.66405637476348,43.50514959835957,0.4480601495255022,4.324170723655205,0.0836956068204095,0.1525376211979935,0.8474550143296942,0.8684379748566581,0.9213417716537566,0.955683452165405,1.0545356457458532,0.4401483761031269,0.1536339317994304,0.6259093855425967,0.0465405409338942,0.2585533350095725,0.0291301613787537,0.1604774405199159,11.439665451689027,0.1554794142921765,11.631737066040875,0.782103040082808,0.217896959917192,0.1920716143518473,0.0535119015126493,True,ok,10,ok
97,98,137.11267215869333,0.2889542153082182,0.0275343314396845,51.62111829729005,65.62296168990702,75.02605161635638,0.7249596316695324,3.8509992037282617,0.0341848028845521,0.2130203420387762,0.7869626997638238,0.853920518864717,0.9043699096450144,0.9532869509287656,1.0324696948442302,0.4928050680853761,0.3800585482196831,0.6669019700261859,0.1445656388705532,0.5340274465200601,0.0964111093608661,0.1572632516355826,7.847004802979882,0.1457834856768986,7.9813149063153395,0.7239753026858811,0.2760246973141189,0.1343101033354577,0.0512074175484449,True,ok,10,ok
98,99,120.53476410273625,0.1670422257170615,0.016001850246501,28.14027226302741,42.5505083347164,11.409737344806286,0.941708145971066,6.67104402559734,0.0249704373282454,0.1599079123124173,0.8400890457831326,0.8688352407801941,0.9080599682477684,0.9590691756708546,1.030035806881158,0.4114476519446038,0.1844637302163951,0.6496623605185934,0.0554393383144221,0.2912494710040227,0.0360168513949363,0.1592348186904775,14.95343781869732,0.1571476715901212,15.12411311623857,0.7686068701090533,0.2313931298909467,0.1706752975412502,0.0513826935836977,True,ok,10,ok
99,100,175.26828055450449,0.1351436904597527,0.0170296921178935,43.50441807444851,43.27050543706819,46.146541390149466,0.4330829436574103,2.820287919757687,0.0276760478927563,0.1929593762760408,0.8070310910767907,0.8803500524900272,0.9237093943998956,0.9641484963047154,1.02644400655923,0.399225665571668,0.3158269057849675,0.6935000662857514,0.1035272702996929,0.432969882932857,0.07179616881522,0.1555314194938736,16.653231831678447,0.154052840784962,16.78071489292539,0.7228549915449597,0.2771450084550403,0.1274830612469409,0.0488774297755684,True,ok,10,ok
0,1,159.60276266170206,0.3224859221707133,0.016204446073353,48.50355672149158,47.540665475999845,33.701621586974895,0.5970943636350782,4.581866111206839,0.0582869394736345,0.157588761122724,0.842405111496281,0.8684664263485412,0.9166748080048748,0.957116740841002,1.0430779986443794,0.4335063134532088,0.1764007050558027,0.6163266298417482,0.0732611988325061,0.3916092010141062,0.0451528277746047,0.2108145605661677,0.3126588018811702,0.2150839868130294,0.3243310025365142,0.1710044015651461,0.8289955984348539,0.011672200655344,0.0565845257710654,True,ok,10,ok
1,2,152.91197922241912,0.1796770714258447,0.0254518777924448,54.02824972052033,56.878485963073146,74.70861040490291,0.7751476956398841,4.425617424653339,0.0605952045114829,0.1893499628475912,0.8106349051059295,0.8460855396024004,0.9012903174095224,0.94809335462689,1.04549454580163,0.5189673431237244,0.3538207426613568,0.6579614103418883,0.1324703147411899,0.5670794877992041,0.0871603551155471,0.159180078347871,12.877436009570827,0.1535473324211472,12.986827827501497,0.685111875890753,0.314888124109247,0.109391817930665,0.0502781889400208,True,ok,10,ok
