sample_id,tADS,PL,v0,t_press,t_depress,co2_mol_frac_wet,o2_mol_frac_wet,h2o_mol_frac_wet,sox_ppmv_raw,nox_ppmv_raw,dust_mg_Nm3_raw,kiln_exit_temp_c,feed_temp_c,dehumidification_efficiency,desulfurization_efficiency,denox_efficiency,dedusting_efficiency,co2_mol_frac_dry,o2_mol_frac_dry,n2_mol_frac_wet,inert_mol_frac_effective,h2o_ppmv_residual,sox_ppmv_residual,nox_ppmv_residual,dust_mg_Nm3_residual,capacity_factor,affinity_factor_co2,mtc_factor,dax_factor,deactivation_index,oxidative_stress_index,cooling_load_index,CO2_purity,CO2_recovery,n_CO2_feed,n_N2_feed,n_CO2_product,n_N2_product,n_CO2_dynamic_product,n_N2_dynamic_product,n_CO2_available,bed_y_CO2_before_blowdown,bed_y_N2_before_blowdown,n_CO2_void_tail,n_N2_void_tail,valid_physics,status_detail,n_cycles,status
16,213.88239563036643,0.14335531734722573,0.014190446927134028,47.86861179044324,79.55411722965968,0.26020194903243965,0.0264589557625701,0.17155439902337977,47.3396852550277,252.05427625525576,76.20096658298816,726.7492312409768,64.59647086824674,0.9531378128494987,0.9210689377561265,0.9468111554843008,0.9156453921909234,0.31408453219583565,0.03193807261620888,0.5417846961816104,0.6859154678041643,4000.0,3.7365716434699707,13.406475709257881,6.427902650780514,0.843116558122389,0.9047530827844573,0.9115497707918001,1.04798907295759,0.38354582545464067,0.4236687197366433,0.6919294173649349,0.4928887550768021,0.7734243014440445,0.158868047617596,0.3469449782799664,0.12287240875041837,0.12641793817841823,15.810107646063845,0.12190775536259334,15.943583210511775,0.7882978460438312,0.21170215395616876,0.1334755644479315,0.03584567005473128,True,ok,10,ok
17,123.04266701827095,0.27518228763222197,0.019977853463105013,32.190063217342065,69.79844144523292,0.2961290032502815,0.025674776350359967,0.08975791031873287,241.8047669487817,362.87607484756336,54.60275897023878,690.7723899639647,76.04717075131984,0.9941444495669046,0.8665746495802027,0.445005476660741,0.9623660877921668,0.3253299387133096,0.028206536086845115,0.5884383100806256,0.6746700612866904,525.5819706405925,32.26288576331862,200.0,2.0549154373914424,0.8614553485240382,0.9037430240595902,0.948110450797499,1.0586934454874852,0.3435694287369777,0.6986010309882835,0.9209434150263968,0.3797561221322168,0.7660797435237193,0.12890435492460212,0.2673221818473378,0.09875101515972967,0.1612869655455512,0.47908714511682593,0.15990381331277514,0.4871409510142809,0.18009287630480644,0.8199071236951936,0.008053805897454979,0.036666485447239563,True,ok,10,ok
18,139.78037114280315,0.20621828799353148,0.014851044454110536,39.50812981380472,50.37586471339753,0.26392131348285314,0.019930916963702975,0.0884186560873148,42.25747288351534,216.7751562253802,25.660039266763118,484.0991810960505,69.96426308752866,0.9763420533083498,0.9789144329529468,0.6791582125678541,0.908318762285222,0.28952031022272934,0.021864112398522314,0.6277291134661291,0.7104796897772707,2091.803852261048,0.8910227777243962,69.55052859423364,2.352544159786647,0.8998633179898897,0.9345336494807217,0.9463671764347504,1.0381810053230798,0.22395347306464808,0.3826000858705366,0.7992852617505732,0.37573449445926793,0.7646228725704277,0.09859460839775326,0.24195009577828183,0.07538769269304652,0.1252531688853919,14.388127877093677,0.12054674205592493,14.57232346207776,0.8314886847315244,0.16851131526847563,0.18419558498408287,0.037329480078656926,True,ok,10,ok
19,135.5377395925555,0.12119876558304168,0.018983778196965752,48.46959666047174,47.97320965691269,0.2539747333129974,0.019772151028757675,0.10489026396182362,119.92950954661677,388.8086037971875,74.72447616917174,605.8001833839039,74.3834377840536,0.975263032946863,0.8637938499600294,0.20746666474689332,0.9413064779550587,0.28373586286426605,0.022089080514608984,0.6213628516964214,0.7162641371357339,2594.6670038184734,16.33513677152657,200.0,4.38584268933197,0.834457289758133,0.8945688142396097,0.9240498471064831,1.0696825885602812,0.4173251329008817,0.6139979220105498,0.887668755681072,0.36806955619079845,0.7352748198552364,0.11824158441780198,0.2984896078402826,0.08694005968219708,0.14926545696512225,9.335023748974733,0.15048531829842737,9.368805757992957,0.480178101997219,0.519821898002781,0.03378200901822474,0.036571072219162455,True,ok,10,ok
20,90.90049002738773,0.24163313752684784,0.03230074818376713,36.027877738712824,87.21692164718351,0.28833085434504796,0.0269342210147643,0.13485238231793026,187.2811219907391,211.26961696267355,8.297490721723257,761.8382901788219,41.59324164737793,0.9631342832881976,0.8734720791776945,0.3458831762060293,0.9811887427186798,0.33327359221950226,0.031132514803574554,0.5498825423222575,0.6667264077804977,4000.0,23.696290974756767,138.19501081179283,0.15608623275570307,0.8013858115251307,0.8675816730290211,0.9318869749906655,1.0261469794444986,0.5116619692798093,0.630907963012626,0.2318648329475586,0.5057038664198911,0.7697336291777784,0.17499797007566967,0.3500900481805493,0.13470182260508948,0.13166320157142172,10.485923331356382,0.12041972365604701,10.599597775991533,0.7448028414892435,0.2551971585107565,0.113674444635152,0.038949093169642596,True,ok,10,ok
21,214.90653765477475,0.17657289245376412,0.02768753987083316,67.01262823049525,51.74763996690296,0.22488369207744383,0.024380217400363457,0.12788836545306284,205.8697519393915,23.91235086185002,81.46835531102758,471.45678837616197,39.92773768170894,0.95044469581505,0.8993545270860956,0.5817661225130675,0.942919545255194,0.2578611305813746,0.02795538602466759,0.6228477250691299,0.7421388694186254,4000.0,20.719858542608236,10.000955220779526,4.65025076846489,0.8220207315093859,0.8851355963981721,0.9207254495824467,1.028722492198125,0.4312960393234645,0.362629350700916,0.19855475363417882,0.5549891871148462,0.7175826155232022,0.2758528068114319,0.7939199277976704,0.19794717861116395,0.15872135332944468,10.022589482804868,0.15258900149844068,10.059330942367554,0.460662917013,0.539337082987,0.03674145956268539,0.043016337745858425,True,ok,10,ok
22,212.02211692480705,0.2583310634454706,0.026813078031387695,42.71063263167299,85.4726744581792,0.26924231860325154,0.041508463367734234,0.11267952700920895,26.336501878223192,337.92923066439516,105.31405699115719,753.7790733619306,77.38504535907944,0.9640475396383922,0.8633969544959286,0.36325745774524054,0.9576985051767628,0.3034330062234976,0.04677956232411311,0.5765696910198053,0.6965669937765024,4000.0,3.5976463644889853,200.0,4.454942036625543,0.8188338941931445,0.8815307413026505,0.9111438280283392,1.0712287283267596,0.49291914308303514,0.9554620321419898,0.9477009071815888,0.6352462770840532,0.7217009646141742,0.2769930866827001,0.6358709755698986,0.19990617785036224,0.11478465161499715,10.008691616397353,0.10297814389304996,10.19496807418281,0.8363996170625891,0.16360038293741086,0.18627645778545732,0.03643581274337765,True,ok,10,ok
23,146.20365934550233,0.10987362630106756,0.03434380307958986,35.944676915379446,59.03647546630686,0.22298490878132224,0.033182862606133484,0.10647609175667866,141.9496746096808,299.32122157477323,5.4025652069799746,747.4601256864244,76.99713458958165,0.9730813292684956,0.9448494276030348,0.4710811786169102,0.9766547467332896,0.24955673454749883,0.037137072998271965,0.6373561368558656,0.7504432654525012,2866.1948547754873,7.828605806286854,158.3166277302757,0.12612425304686542,0.8547978235595752,0.9004948466161182,0.9363813213582316,1.043176969260608,0.37742567431720686,0.7491625548870628,0.9399426917916329,0.4771935044322751,0.7097282069676537,0.20143505946049584,0.6057363431696189,0.14296414357132042,0.1566295060560088,8.899191597306956,0.15312101986716653,8.931838423365017,0.4630974331095946,0.5369025668904054,0.03264682605806035,0.03784984208117828,True,ok,10,ok
24,151.41030717765142,0.24718886732751294,0.011706887158982835,41.398906992185914,40.67029446562543,0.2631013686378117,0.01916784778352691,0.1290998310571768,126.1410096447546,148.59896714147658,37.67228064021531,862.8376743833583,37.752272619851965,0.9584450122173838,0.9544507781164625,0.2577254370895592,0.9763100378972344,0.30210278746091845,0.02200923649698514,0.5886309525214846,0.6978972125390815,4000.0,5.745624836922371,110.30123338388248,0.8924549006914524,0.833707246112432,0.895721068010038,0.9405736865695384,1.0241083685589805,0.4149293034907783,0.4559208546566952,0.1550454523970393,0.24798693068744734,0.7567843916831226,0.09694768075457742,0.2239619062419314,0.07336849160494245,0.2224877916336816,7.075207073118754,0.21809554733388,7.136358637971149,0.48556790577172587,0.5144320942282741,0.06115156485239451,0.06478666979102722,True,ok,10,ok
25,189.97984501327778,0.17984961685862405,0.0173209790286425,70.52674079104406,72.42693482495807,0.2419017647863064,0.04952972829733537,0.10805948669218335,64.78936214469677,225.87151523394718,94.13173870697155,657.966756180506,45.63173771409466,0.9783081115929201,0.8935626859718446,0.7766121291593215,0.9727999241821081,0.27120840591621825,0.05553030449715901,0.600509020224175,0.7287915940837817,2344.0143266531786,6.896005684278972,50.45695687166933,2.5603904296996114,0.8823929011356665,0.9161740823076867,0.9517547779285496,1.0266231907648864,0.2984145259539926,0.7382996745254213,0.31263475428189325,0.4647108851143158,0.7536559658422539,0.15757938192603024,0.42344752759649273,0.11876064128228773,0.13679748116856338,15.562424727955918,0.12981080166354345,15.718655327826184,0.7927528037385048,0.20724719626149524,0.15623059987026677,0.040842938228250705,True,ok,10,ok
26,170.48860564800083,0.11630656863324898,0.010804712791366744,38.93857846502743,33.317725233171046,0.2280798899817286,0.017219900257582868,0.16856793423042848,204.87210776751448,420.89079028393803,90.88963752880532,452.19537528096697,52.06196902722044,0.9831511747376798,0.8817813802155318,0.4974953922445186,0.9015219771147547,0.2743217388069083,0.02071113319600462,0.58613227553026,0.7256782611930916,2840.171668678779,24.219697812610395,200.0,8.950631804593343,0.8081350560860441,0.8814703133861815,0.9145051253078198,1.0835779466338549,0.4831201992940021,0.594941203774532,0.44123938054440887,0.32091741772978727,0.7276083381938838,0.08746050997989901,0.2313640584275701,0.06363699632406392,0.1346601131760702,18.451212587164985,0.13237065958592018,18.614614847981517,0.8084472497442785,0.1915527502557215,0.1634022608165335,0.038716381888008564,True,ok,10,ok
27,97.70141116811293,0.2703492829418717,0.011200203082006272,34.29402315147598,59.64996577984149,0.2817654508220112,0.02336144136669678,0.15038073236121713,18.57256530339353,479.3139293816744,88.43069564530421,579.2799685188986,72.38237834396632,0.9937504183189674,0.916630342339128,0.8682945676774323,0.987516081231518,0.33163731279903635,0.02749636485013066,0.5444923754500749,0.6683626872009636,939.8166701449322,1.5483884112281083,63.12824828744212,1.1039616210763312,0.9292734578893354,0.9498364508230901,0.9629750233823622,1.0319419966860843,0.14758807748703812,0.44925394838780947,0.8476475668793264,0.28834875734722204,0.809777892913975,0.05911682310795786,0.11914063112422356,0.0478714964521303,0.11814793395063261,13.42120483136045,0.11318954087791742,13.661357728527474,0.8683314366511137,0.13166856334888632,0.24015289716702296,0.036415342828086,True,ok,10,ok
28,217.3652082629687,0.26811079081832856,0.02363922250126762,41.47455699893585,53.07307070544706,0.23994830509565318,0.004137071464326071,0.16392676939148898,180.48781060273083,463.90120195906826,31.20036021517205,622.44022163819,57.581428275621356,0.9700781945414829,0.9904099118432563,0.30645971158703694,0.9315169677483228,0.28699436402360823,0.004948216630874578,0.5919878540485317,0.7130056359763918,4000.0,1.7308940148978436,200.0,2.136695274879573,0.8290825409663448,0.8972146112162049,0.9289337530301016,1.0517160476846465,0.4213900821988218,0.3769434214908186,0.5516285655124271,0.4870251044671875,0.724960985714063,0.2509752163207309,0.6235200622697769,0.18194724021367725,0.19164179769173045,0.9776608668684457,0.18916663376586734,0.9864232457080233,0.17684710616429555,0.8231528938357044,0.008762378839577596,0.04078538606100901,True,ok,10,ok
29,167.5913305490737,0.13194365285212195,0.029216765939054028,51.61541487972301,68.08791804033063,0.29188106771952177,0.012529321687032805,0.08182854692483879,105.3173381419773,198.6808527973066,68.16738806637552,845.4331288063911,74.90319936439795,0.990848248536022,0.8500668716804897,0.5736730071242631,0.9959804849431277,0.3178938603917023,0.013645949942213199,0.6137610636686066,0.6821061396082977,748.8745241145821,15.790557973910342,84.70301051506267,0.2739998427204507,0.902794189022835,0.9371607400208084,0.9594701902512522,1.0320367305366207,0.2055519217012039,0.2954614910064358,0.898063987287959,0.6164216150730373,0.8036294030133231,0.2517270670841426,0.5401317840870302,0.20229527264312425,0.12588152663922267,13.961094961865784,0.11935800219584877,14.060633901173771,0.7419590824155886,0.2580409175844114,0.09953893930798771,0.03461797266607937,True,ok,10,ok
30,128.25737813578613,0.16585512510201303,0.022483198698331035,65.44857337518809,56.03070262679395,0.22121361558947955,0.036905014662954545,0.17334573080576263,71.11254013713499,314.07061621097375,83.62026264401631,859.8818116319068,53.37355543634371,0.9893455923985327,0.9641224896761622,0.7829705784469947,0.9820224311548026,0.2676011288311649,0.0446438324197211,0.5685356389418033,0.7323988711688352,1846.8960719788213,2.5513408929243897,68.16256416306356,1.5032890285362925,0.8982767566058099,0.9290005415730512,0.9594414838500218,1.0270902519416785,0.253636660923435,0.6952098292602275,0.46747110872687414,0.43480955656682957,0.7554661425842856,0.13302203764307347,0.36406868175744084,0.10049364565691433,0.1306274144467143,18.44334854820235,0.12434032626678326,18.7140767625387,0.873237719528624,0.12676228047137605,0.2707282143363484,0.03929986654234774,True,ok,10,ok
31,209.42461878580363,0.2660422960326729,0.026147669078286556,28.628215777041348,30.170724525067094,0.297552015208646,0.012935167613229707,0.1531280526105478,155.51454948253252,261.4222382261768,92.48953884601697,757.3751698173329,70.25210967776889,0.9964132176464436,0.8570865521708181,0.934213730883303,0.9677784290292323,0.3513541995644949,0.015274053713909587,0.5363847645675766,0.6486458004355051,549.236996937963,22.22512045415064,17.197993717036553,2.980158239980514,0.9028105421403898,0.9383429939212483,0.9529554477523742,1.0335813341285658,0.19395049333621842,0.19984404036739337,0.8050421935553778,0.695444020933795,0.8095430332207374,0.3153643655465085,0.5822038602991028,0.2553010250542539,0.11180404360598566,10.908818029241727,0.10452492657489655,11.005500784556133,0.73263269057501,0.26736730942499,0.09668275531440666,0.035283448976211,True,ok,10,ok
32,195.93962853853247,0.08978158498175705,0.03592457522129314,40.44950965872698,38.56994815995007,0.23726479149899843,0.0313359804639681,0.09531474961856438,163.78938919072013,283.7566089104444,25.535274979451515,916.8867722954453,33.47270828621998,0.9795533699587974,0.9893226785583396,0.3530177816237914,0.9207653358742285,0.26226225242310763,0.0346374393202013,0.6360844784184692,0.7377377475768924,1948.8654229206443,1.748831957122544,183.58548031178958,2.023278936356058,0.8777605505058345,0.9201253755764163,0.9669585752827525,1.0390433000430368,0.31565451683551393,0.7588136449739475,0.06945416572439952,0.5709134979848838,0.7627865176014803,0.33888715585727863,0.9532818571295848,0.2584985534762437,0.1942820418129712,11.06734496487924,0.19512909591110417,11.081497624333283,0.2508958449879207,0.7491041550120793,0.014152659454042045,0.04225584525723932,True,ok,10,ok
33,126.71864358844883,0.277361429053599,0.015401323568196878,22.65494538348638,82.29764609166297,0.2806080119773952,0.018190630845988667,0.17921453897256012,7.701838200006848,427.08771553493534,48.775718270282304,768.4521057969059,61.51978010419509,0.9610196387054095,0.9379831203311092,0.5992125217372395,0.9907638934721307,0.3418774153554532,0.02216246718505231,0.521986818204056,0.6581225846445469,4000.0,0.4776439728790912,171.17140850624995,0.4504977299176695,0.8363650572796011,0.89617012316677,0.9326497947717098,1.0405361119672039,0.41759884169059813,0.5645628089345331,0.6303956020839019,0.3414104464743377,0.7762397250291302,0.11221791354879476,0.21602229334559964,0.08710800235645914,0.16803358237242716,1.0208698480034268,0.17042802771593213,1.026723003251593,0.1352534903369811,0.8647465096630189,0.005853155248166316,0.03742229171873493,True,ok,10,ok
34,96.69747098438805,0.1686018973835619,0.02976141175687346,34.605783185415646,63.79985649660639,0.23545530599087974,0.03843332941737357,0.16632926245959775,218.44577455593353,270.5368905431295,30.162598421941333,936.9483999283636,55.85517959601141,0.9653282702995573,0.9417586376104776,0.8554581944717945,0.9885358536805688,0.28243201468909523,0.04610132956179354,0.559782102132149,0.7175679853109047,4000.0,12.722579518372031,39.10389062109044,0.34578844168337874,0.8319471039390264,0.8864306430627578,0.9296737551177582,1.017936597639985,0.4340338324217946,0.6645140259308614,0.5171035919202283,0.3236043474158142,0.7357825031478766,0.1390559410497879,0.3532959660201753,0.10231492838319652,0.21385798214858734,0.7730597389696268,0.21761782473206928,0.7785948342705921,0.12250677168916715,0.8774932283108329,0.00553509530096531,0.03964685851795782,True,ok,10,ok
35,173.18289002504358,0.1511622332184418,0.013247959836049612,32.741248777332096,54.187541969417154,0.27646738228804896,0.04332164684773112,0.15786614460633103,80.47340872918214,330.4530013493815,106.57379719617212,560.8702238678408,65.69258386867799,0.9866324043821998,0.9179234026799538,0.5141498416859587,0.9835036959994987,0.32829386981338,0.051442708982979576,0.5223448262578889,0.6717061301866201,2110.2907828386046,6.604983563236576,160.55064302094712,1.7580737570358267,0.8755697255142314,0.9090343445012805,0.9471983602274527,1.0471499987857924,0.33208262241574416,0.9309636252866575,0.7138516773735597,0.38205393952047656,0.798184020704545,0.12512050524178409,0.25600298424923,0.09986918794647132,0.16153156628163348,6.955531985875597,0.16698193322790178,6.972320327174463,0.3196852039592193,0.6803147960407807,0.01678834129886678,0.035726886465657436,True,ok,10,ok
36,162.76034210295035,0.08578335453250983,0.011344535739064125,29.563312932340008,74.9512939161184,0.25214861290789686,0.04797249657033912,0.17437859278755974,57.08676916081734,257.873608553031,17.92481399227735,971.3979648022163,54.96845364406548,0.9711620021823383,0.925489873853967,0.3716984772955253,0.9688985412183384,0.30540464516203686,0.05810471500770491,0.5255002977342043,0.6945953548379631,4000.0,4.253542371441968,162.022380919167,0.557487863549765,0.827291575756391,0.8834808339437809,0.933716538401597,1.0370781779132499,0.47057986618061254,0.9335391666085422,0.49936907288130955,0.3642951472956267,0.7670987894172404,0.09673642182236544,0.2200119425354868,0.07420639207249205,0.12949215462341912,20.547844878027696,0.12666292020036957,20.710046456680345,0.8173108706586898,0.1826891293413102,0.16220157865264767,0.03625605170032397,True,ok,10,ok
37,85.73184828704271,0.12374912408167493,0.03289043933788223,21.65807556395804,46.26113649438873,0.24330488695442098,0.011773889104658552,0.10189451149771878,117.24730394080129,394.4206677232049,27.664652786232672,669.0725042958645,47.358375875081805,0.9604924949735969,0.9322515838664606,0.482106491026577,0.9225607823019575,0.2709090302522998,0.013109695080800796,0.6430267124432016,0.7290909697477002,4000.0,7.943319137916983,200.0,2.1423290696538304,0.81736681007834,0.886844352647561,0.9309221652845391,1.047654995698302,0.4605547461086976,0.4898149319685216,0.3471675175016361,0.376036154279683,0.7301933916247616,0.13415463285429832,0.36104714292024487,0.09795882636605477,0.16254491842332605,13.743970989255184,0.1604821793054943,13.779689069538021,0.46928597218403645,0.5307140278159636,0.03571808028283794,0.04039346448933489,True,ok,10,ok
38,174.22553013728765,0.22474836808681437,0.018419663153922128,43.36960864832088,35.5796299749089,0.2427152855860745,0.029545885586542888,0.12136075868651826,242.92218260403178,119.08639243203599,90.31364277909125,537.9076359395069,38.72412617727687,0.9746720152257191,0.9986610336509734,0.2826951305266368,0.9494434256672424,0.2762399790194191,0.03362686777154935,0.6063780701408643,0.7237600209805809,3073.8234482073112,0.3252646279389027,85.42124917951529,4.565948394423246,0.8685346230312306,0.9151694103064995,0.943354666311531,1.0391325798199542,0.3253410159428983,0.5730502509898343,0.17448252354553745,0.4381862818602168,0.750329831329852,0.15999646235237044,0.4191972623225182,0.12005011861022713,0.15392039023496673,8.172238438807437,0.15090508488156373,8.211074257528992,0.4748466675372303,0.5251533324627697,0.03883581872155566,0.042950200590690525,True,ok,10,ok
39,196.43376208787078,0.09178689327939572,0.035151001483903134,27.147505459921,31.341058270128396,0.25523613849359156,0.01484518553172437,0.10264629076322856,87.41093298722872,292.80378028161016,93.87056336417378,732.5389104076949,37.1294178186187,0.9990447372736,0.9935440752316584,0.38093307791544895,0.9040726437842043,0.28443203150146695,0.016543293217510278,0.6272723852114555,0.715567968498533,98.05417556932967,0.5643184072960941,181.26513503365757,9.004754970012522,0.9157807562313589,0.9553749482313645,0.9679131897823884,1.0750653122325586,0.18527373889798993,0.5045148499553195,0.14258835637237396,0.6480900468430298,0.8037783395286128,0.3562780675024048,0.8963166758592171,0.28636859350754595,0.15549684618328397,17.258196333015693,0.1528425739742765,17.291984828878103,0.4553467805504836,0.5446532194495164,0.03378849586241157,0.04041537974545712,True,ok,10,ok
40,181.99476430257545,0.26230722679038415,0.0150488381582055,27.87102883045642,36.7934954083012,0.2546075518718836,0.010415731168595687,0.0932706967614951,14.678522716853035,74.10946078470002,23.70779475773048,615.4618634572547,44.590660729382925,0.9951872991441815,0.9137084506547825,0.6231687131293862,0.9196985296180329,0.2807977540402838,0.011487145205735065,0.6417060201980256,0.7192022459597163,448.88396212683807,1.2666324673362204,27.9267634767858,1.9037707785596492,0.9450743476314739,0.966182110272716,0.980748991539376,1.019544132706069,0.08150034639200229,0.16624724850411543,0.2918132145876585,0.4140332056101601,0.7868359805304109,0.13623616714409406,0.3489392489119381,0.10719551815852821,0.1517100882180288,7.99030230195752,0.1491135217551266,8.02957365770189,0.4799673448753033,0.5200326551246968,0.039271355744369914,0.042549535121804975,True,ok,10,ok
41,153.90169412850298,0.15560824905236453,0.02411850112177505,71.94204878474005,62.70490041348773,0.27588154652623587,0.02736636175630813,0.09900106746502274,99.93974385091975,133.34487912670318,101.01356001482522,950.5054970575335,60.96383420122711,0.9815632841230422,0.9828230810279763,0.7236720190789483,0.9526702830277816,0.3061951979788011,0.03037335646926058,0.5977510242524333,0.6938048020211989,1825.2545523681583,1.7166568822120494,36.84692121524358,4.780943205857879,0.8968022496054667,0.9380544908936157,0.9465012429361048,1.0418172878920666,0.23720382666434164,0.44304980797815235,0.6192766840245422,0.49164400204151104,0.7923055973171669,0.19147291433946403,0.4338566649726201,0.15170506176578777,0.1568618304079092,10.566401969546058,0.15516067472767714,10.593506100269952,0.41995717231952223,0.5800428276804778,0.027104130723893883,0.03743609506672993,True,ok,10,ok
